YEAR,START_DATE,END_DATE,JURISDICTION,LOCATION,AGE_GROUP,METRIC,DETECTION_METHOD,FINES,ARRESTS,CHARGES
2023,1/11/2023,30/11/2023,NT,Unknown,40-64,speed_fines,Police issued,79,,
2023,1/11/2023,30/11/2023,NT,Unknown,40-64,speed_fines,Red light camera,206,,
2023,1/11/2023,30/11/2023,NT,Unknown,65 and over,speed_fines,Mobile camera,220,,
2023,1/11/2023,30/11/2023,NT,Unknown,65 and over,speed_fines,Police issued,15,2,6
2023,1/11/2023,30/11/2023,NT,Unknown,65 and over,speed_fines,Red light camera,37,,
2023,1/11/2023,30/11/2023,NT,Unknown,Unknown,speed_fines,Mobile camera,101,,
2023,1/11/2023,30/11/2023,NT,Unknown,Unknown,speed_fines,Police issued,1,,
2023,1/11/2023,30/11/2023,NT,Unknown,Unknown,speed_fines,Red light camera,18,,
2023,1/11/2023,30/11/2023,SA,Unknown,0-16,speed_fines,Fixed camera,1,0,0
2023,1/11/2023,30/11/2023,SA,Unknown,0-16,speed_fines,Mobile camera,1,0,0
2023,1/11/2023,30/11/2023,SA,Unknown,0-16,speed_fines,Other,0,0,0
2023,1/11/2023,30/11/2023,SA,Unknown,0-16,speed_fines,Police issued,2,0,0
2023,1/11/2023,30/11/2023,SA,Unknown,17-25,speed_fines,Fixed camera,488,0,0
2023,1/11/2023,30/11/2023,SA,Unknown,17-25,speed_fines,Mobile camera,903,0,0
2023,1/11/2023,30/11/2023,SA,Unknown,17-25,speed_fines,Other,0,0,0
2023,1/11/2023,30/11/2023,SA,Unknown,17-25,speed_fines,Police issued,759,0,4
2023,1/11/2023,30/11/2023,SA,Unknown,26-39,speed_fines,Fixed camera,1189,0,0
2023,1/11/2023,30/11/2023,SA,Unknown,26-39,speed_fines,Mobile camera,2343,0,0
2023,1/11/2023,30/11/2023,SA,Unknown,26-39,speed_fines,Other,0,0,0
2023,1/11/2023,30/11/2023,SA,Unknown,26-39,speed_fines,Police issued,1330,2,13
2023,1/11/2023,30/11/2023,SA,Unknown,40-64,speed_fines,Fixed camera,2103,0,0
2023,1/11/2023,30/11/2023,SA,Unknown,40-64,speed_fines,Mobile camera,3945,0,0
2023,1/11/2023,30/11/2023,SA,Unknown,40-64,speed_fines,Other,0,0,0
2023,1/11/2023,30/11/2023,SA,Unknown,40-64,speed_fines,Police issued,1817,3,7
2023,1/11/2023,30/11/2023,SA,Unknown,65 and over,speed_fines,Fixed camera,742,0,0
2023,1/11/2023,30/11/2023,SA,Unknown,65 and over,speed_fines,Mobile camera,1329,0,0
2023,1/11/2023,30/11/2023,SA,Unknown,65 and over,speed_fines,Other,0,0,0
2023,1/11/2023,30/11/2023,SA,Unknown,65 and over,speed_fines,Police issued,543,0,2
2023,1/11/2023,30/11/2023,SA,Unknown,Unknown,speed_fines,Fixed camera,166,0,0
2023,1/11/2023,30/11/2023,SA,Unknown,Unknown,speed_fines,Mobile camera,212,0,0
2023,1/11/2023,30/11/2023,SA,Unknown,Unknown,speed_fines,Other,0,0,0
2023,1/11/2023,30/11/2023,SA,Unknown,Unknown,speed_fines,Police issued,2,0,0
2023,1/11/2023,30/11/2023,TAS,Unknown,0-16,speed_fines,Fixed or mobile camera,1,,0
2023,1/11/2023,30/11/2023,TAS,Unknown,0-16,speed_fines,Police issued,0,,2
2023,1/11/2023,30/11/2023,TAS,Unknown,17-25,speed_fines,Fixed or mobile camera,636,,0
2023,1/11/2023,30/11/2023,TAS,Unknown,17-25,speed_fines,Police issued,295,,8
2023,1/11/2023,30/11/2023,TAS,Unknown,26-39,speed_fines,Fixed or mobile camera,1549,,0
2023,1/11/2023,30/11/2023,TAS,Unknown,26-39,speed_fines,Police issued,469,,7
2023,1/11/2023,30/11/2023,TAS,Unknown,40-64,speed_fines,Fixed or mobile camera,2159,,0
2023,1/11/2023,30/11/2023,TAS,Unknown,40-64,speed_fines,Police issued,537,,8
2023,1/11/2023,30/11/2023,TAS,Unknown,65 and over,speed_fines,Fixed or mobile camera,784,,0
2023,1/11/2023,30/11/2023,TAS,Unknown,65 and over,speed_fines,Police issued,161,,0
2023,1/11/2023,30/11/2023,TAS,Unknown,Unknown,speed_fines,Fixed or mobile camera,2,,0
2023,1/11/2023,30/11/2023,TAS,Unknown,Unknown,speed_fines,Police issued,3,,0
2023,1/11/2023,30/11/2023,VIC,Inner Regional Australia,0-16,speed_fines,Police issued,1,,
2023,1/11/2023,30/11/2023,VIC,Inner Regional Australia,17-25,speed_fines,Fixed camera,279,,
2023,1/11/2023,30/11/2023,VIC,Inner Regional Australia,17-25,speed_fines,Mobile camera,562,,
2023,1/11/2023,30/11/2023,VIC,Inner Regional Australia,17-25,speed_fines,Police issued,748,,
2023,1/11/2023,30/11/2023,VIC,Inner Regional Australia,26-39,speed_fines,Fixed camera,875,,
2023,1/11/2023,30/11/2023,VIC,Inner Regional Australia,26-39,speed_fines,Mobile camera,1768,,
2023,1/11/2023,30/11/2023,VIC,Inner Regional Australia,26-39,speed_fines,Police issued,1575,,
2023,1/11/2023,30/11/2023,VIC,Inner Regional Australia,40-64,speed_fines,Fixed camera,1330,,
2023,1/11/2023,30/11/2023,VIC,Inner Regional Australia,40-64,speed_fines,Mobile camera,3033,,
2023,1/11/2023,30/11/2023,VIC,Inner Regional Australia,40-64,speed_fines,Police issued,2059,,
2023,1/11/2023,30/11/2023,VIC,Inner Regional Australia,65 and over,speed_fines,Fixed camera,510,,
2023,1/11/2023,30/11/2023,VIC,Inner Regional Australia,65 and over,speed_fines,Mobile camera,1270,,
2023,1/11/2023,30/11/2023,VIC,Inner Regional Australia,65 and over,speed_fines,Police issued,546,,
2023,1/11/2023,30/11/2023,VIC,Inner Regional Australia,Unknown,speed_fines,Fixed camera,1020,,
2023,1/11/2023,30/11/2023,VIC,Inner Regional Australia,Unknown,speed_fines,Mobile camera,1767,,
2023,1/11/2023,30/11/2023,VIC,Inner Regional Australia,Unknown,speed_fines,Police issued,1,,
2023,1/11/2023,30/11/2023,VIC,Major Cities of Australia,0-16,speed_fines,Police issued,1,,
2023,1/11/2023,30/11/2023,VIC,Major Cities of Australia,17-25,speed_fines,Fixed camera,3632,,
2023,1/11/2023,30/11/2023,VIC,Major Cities of Australia,17-25,speed_fines,Mobile camera,2567,,
2023,1/11/2023,30/11/2023,VIC,Major Cities of Australia,17-25,speed_fines,Police issued,1075,,
2023,1/11/2023,30/11/2023,VIC,Major Cities of Australia,26-39,speed_fines,Fixed camera,11843,,
2023,1/11/2023,30/11/2023,VIC,Major Cities of Australia,26-39,speed_fines,Mobile camera,8967,,
2023,1/11/2023,30/11/2023,VIC,Major Cities of Australia,26-39,speed_fines,Police issued,1836,,
2023,1/11/2023,30/11/2023,VIC,Major Cities of Australia,40-64,speed_fines,Fixed camera,19526,,
2023,1/11/2023,30/11/2023,VIC,Major Cities of Australia,40-64,speed_fines,Mobile camera,14497,,
2023,1/11/2023,30/11/2023,VIC,Major Cities of Australia,40-64,speed_fines,Police issued,2030,,
2023,1/11/2023,30/11/2023,VIC,Major Cities of Australia,65 and over,speed_fines,Fixed camera,5840,,
2023,1/11/2023,30/11/2023,VIC,Major Cities of Australia,65 and over,speed_fines,Mobile camera,4074,,
2023,1/11/2023,30/11/2023,VIC,Major Cities of Australia,65 and over,speed_fines,Police issued,385,,
2023,1/11/2023,30/11/2023,VIC,Major Cities of Australia,Unknown,speed_fines,Fixed camera,13208,,
2023,1/11/2023,30/11/2023,VIC,Major Cities of Australia,Unknown,speed_fines,Mobile camera,7242,,
2023,1/11/2023,30/11/2023,VIC,Major Cities of Australia,Unknown,speed_fines,Police issued,1,,
2023,1/11/2023,30/11/2023,VIC,Outer Regional Australia,17-25,speed_fines,Fixed camera,2,,
2023,1/11/2023,30/11/2023,VIC,Outer Regional Australia,17-25,speed_fines,Mobile camera,84,,
2023,1/11/2023,30/11/2023,VIC,Outer Regional Australia,17-25,speed_fines,Police issued,142,,
2023,1/11/2023,30/11/2023,VIC,Outer Regional Australia,26-39,speed_fines,Fixed camera,5,,
2023,1/11/2023,30/11/2023,VIC,Outer Regional Australia,26-39,speed_fines,Mobile camera,276,,
2023,1/11/2023,30/11/2023,VIC,Outer Regional Australia,26-39,speed_fines,Police issued,276,,
2023,1/11/2023,30/11/2023,VIC,Outer Regional Australia,40-64,speed_fines,Fixed camera,9,,
2023,1/11/2023,30/11/2023,VIC,Outer Regional Australia,40-64,speed_fines,Mobile camera,505,,
2023,1/11/2023,30/11/2023,VIC,Outer Regional Australia,40-64,speed_fines,Police issued,342,,
2023,1/11/2023,30/11/2023,VIC,Outer Regional Australia,65 and over,speed_fines,Fixed camera,2,,
2023,1/11/2023,30/11/2023,VIC,Outer Regional Australia,65 and over,speed_fines,Mobile camera,207,,
2023,1/11/2023,30/11/2023,VIC,Outer Regional Australia,65 and over,speed_fines,Police issued,112,,
2023,1/11/2023,30/11/2023,VIC,Outer Regional Australia,Unknown,speed_fines,Fixed camera,2,,
2023,1/11/2023,30/11/2023,VIC,Outer Regional Australia,Unknown,speed_fines,Mobile camera,321,,
2023,1/11/2023,30/11/2023,VIC,Outer Regional Australia,Unknown,speed_fines,Police issued,2,,
2023,1/11/2023,30/11/2023,VIC,Remote Australia,17-25,speed_fines,Mobile camera,1,,
2023,1/11/2023,30/11/2023,VIC,Remote Australia,17-25,speed_fines,Police issued,3,,
2023,1/11/2023,30/11/2023,VIC,Remote Australia,26-39,speed_fines,Police issued,3,,
2023,1/11/2023,30/11/2023,VIC,Remote Australia,40-64,speed_fines,Police issued,5,,
2023,1/11/2023,30/11/2023,VIC,Remote Australia,65 and over,speed_fines,Police issued,3,,
2023,1/11/2023,30/11/2023,VIC,Remote Australia,Unknown,speed_fines,Mobile camera,1,,
2023,1/11/2023,30/11/2023,VIC,Unknown,17-25,speed_fines,Fixed camera,74,,
2023,1/11/2023,30/11/2023,VIC,Unknown,17-25,speed_fines,Mobile camera,88,,
2023,1/11/2023,30/11/2023,VIC,Unknown,17-25,speed_fines,Police issued,19,,
2023,1/11/2023,30/11/2023,VIC,Unknown,26-39,speed_fines,Fixed camera,229,,
2023,1/11/2023,30/11/2023,VIC,Unknown,26-39,speed_fines,Mobile camera,275,,
2023,1/11/2023,30/11/2023,VIC,Unknown,26-39,speed_fines,Police issued,47,,
2023,1/11/2023,30/11/2023,VIC,Unknown,40-64,speed_fines,Fixed camera,392,,
2023,1/11/2023,30/11/2023,VIC,Unknown,40-64,speed_fines,Mobile camera,378,,
2023,1/11/2023,30/11/2023,VIC,Unknown,40-64,speed_fines,Police issued,64,,
2023,1/11/2023,30/11/2023,VIC,Unknown,65 and over,speed_fines,Fixed camera,126,,
2023,1/11/2023,30/11/2023,VIC,Unknown,65 and over,speed_fines,Mobile camera,184,,
2023,1/11/2023,30/11/2023,VIC,Unknown,65 and over,speed_fines,Police issued,15,,
2023,1/11/2023,30/11/2023,VIC,Unknown,Unknown,speed_fines,Fixed camera,253,,
2023,1/11/2023,30/11/2023,VIC,Unknown,Unknown,speed_fines,Mobile camera,185,,
2023,1/11/2023,30/11/2023,WA,Unknown,0-16,speed_fines,Fixed camera,1,,
2023,1/11/2023,30/11/2023,WA,Unknown,0-16,speed_fines,Mobile camera,1,,
2023,1/11/2023,30/11/2023,WA,Unknown,0-16,speed_fines,Police issued,1,,
2023,1/11/2023,30/11/2023,WA,Unknown,0-16,speed_fines,Red light camera,1,,
2023,1/11/2023,30/11/2023,WA,Unknown,17-25,speed_fines,Average speed camera,340,,
2023,1/11/2023,30/11/2023,WA,Unknown,17-25,speed_fines,Fixed camera,940,,
2023,1/11/2023,30/11/2023,WA,Unknown,17-25,speed_fines,Mobile camera,4980,,
2023,1/11/2023,30/11/2023,WA,Unknown,17-25,speed_fines,Police issued,818,,
2023,1/11/2023,30/11/2023,WA,Unknown,17-25,speed_fines,Red light camera,1030,,
2023,1/11/2023,30/11/2023,WA,Unknown,17-25,speed_fines,Unknown,,0,21
2023,1/11/2023,30/11/2023,WA,Unknown,26-39,speed_fines,Average speed camera,584,,
2023,1/11/2023,30/11/2023,WA,Unknown,26-39,speed_fines,Fixed camera,2682,,
2023,1/11/2023,30/11/2023,WA,Unknown,26-39,speed_fines,Mobile camera,11613,,
2023,1/11/2023,30/11/2023,WA,Unknown,26-39,speed_fines,Police issued,1484,,
2023,1/11/2023,30/11/2023,WA,Unknown,26-39,speed_fines,Red light camera,3579,,
2023,1/11/2023,30/11/2023,WA,Unknown,26-39,speed_fines,Unknown,,1,28
2023,1/11/2023,30/11/2023,WA,Unknown,40-64,speed_fines,Average speed camera,740,,
2023,1/11/2023,30/11/2023,WA,Unknown,40-64,speed_fines,Fixed camera,3846,,
2023,1/11/2023,30/11/2023,WA,Unknown,40-64,speed_fines,Mobile camera,16146,,
2023,1/11/2023,30/11/2023,WA,Unknown,40-64,speed_fines,Police issued,1652,,
2023,1/11/2023,30/11/2023,WA,Unknown,40-64,speed_fines,Red light camera,7383,,
2023,1/11/2023,30/11/2023,WA,Unknown,40-64,speed_fines,Unknown,,0,33
2023,1/11/2023,30/11/2023,WA,Unknown,65 and over,speed_fines,Average speed camera,97,,
2023,1/11/2023,30/11/2023,WA,Unknown,65 and over,speed_fines,Fixed camera,942,,
2023,1/11/2023,30/11/2023,WA,Unknown,65 and over,speed_fines,Mobile camera,3567,,
2023,1/11/2023,30/11/2023,WA,Unknown,65 and over,speed_fines,Police issued,343,,
2023,1/11/2023,30/11/2023,WA,Unknown,65 and over,speed_fines,Red light camera,2304,,
2023,1/11/2023,30/11/2023,WA,Unknown,65 and over,speed_fines,Unknown,,0,8
2023,1/11/2023,30/11/2023,WA,Unknown,Unknown,speed_fines,Average speed camera,2,,
2023,1/11/2023,30/11/2023,WA,Unknown,Unknown,speed_fines,Fixed camera,7,,
2023,1/11/2023,30/11/2023,WA,Unknown,Unknown,speed_fines,Mobile camera,13,,
2023,1/11/2023,30/11/2023,WA,Unknown,Unknown,speed_fines,Red light camera,7,,
2023,1/12/2023,31/12/2023,ACT,Major Cities of Australia,0-16,speed_fines,Fixed camera,2,,
2023,1/12/2023,31/12/2023,ACT,Major Cities of Australia,0-16,speed_fines,Mobile camera,1,,
2023,1/12/2023,31/12/2023,ACT,Major Cities of Australia,0-16,speed_fines,Police issued,4,,
2023,1/12/2023,31/12/2023,ACT,Major Cities of Australia,17-25,speed_fines,Fixed camera,524,,
2023,1/12/2023,31/12/2023,ACT,Major Cities of Australia,17-25,speed_fines,Mobile camera,177,,
2023,1/12/2023,31/12/2023,ACT,Major Cities of Australia,17-25,speed_fines,Police issued,62,,
2023,1/12/2023,31/12/2023,ACT,Major Cities of Australia,26-39,speed_fines,Fixed camera,1202,,
2023,1/12/2023,31/12/2023,ACT,Major Cities of Australia,26-39,speed_fines,Mobile camera,480,,
2023,1/12/2023,31/12/2023,ACT,Major Cities of Australia,26-39,speed_fines,Police issued,59,,
2023,1/12/2023,31/12/2023,ACT,Major Cities of Australia,40-64,speed_fines,Fixed camera,2074,,
2023,1/12/2023,31/12/2023,ACT,Major Cities of Australia,40-64,speed_fines,Mobile camera,608,,
2023,1/12/2023,31/12/2023,ACT,Major Cities of Australia,40-64,speed_fines,Police issued,40,,
2023,1/12/2023,31/12/2023,ACT,Major Cities of Australia,65 and over,speed_fines,Fixed camera,590,,
2023,1/12/2023,31/12/2023,ACT,Major Cities of Australia,65 and over,speed_fines,Mobile camera,195,,
2023,1/12/2023,31/12/2023,ACT,Major Cities of Australia,65 and over,speed_fines,Police issued,2,,
2023,1/12/2023,31/12/2023,ACT,Major Cities of Australia,,speed_fines,Fixed camera,90,,
2023,1/12/2023,31/12/2023,ACT,Major Cities of Australia,,speed_fines,Mobile camera,31,,
2023,1/12/2023,31/12/2023,NSW,Inner Regional Australia,0-16,speed_fines,Police issued,5,,0
2023,1/12/2023,31/12/2023,NSW,Inner Regional Australia,17-25,speed_fines,Police issued,1535,,16
2023,1/12/2023,31/12/2023,NSW,Inner Regional Australia,26-39,speed_fines,Police issued,2386,,11
2023,1/12/2023,31/12/2023,NSW,Inner Regional Australia,40-64,speed_fines,Police issued,2376,,5
2023,1/12/2023,31/12/2023,NSW,Inner Regional Australia,65 and over,speed_fines,Police issued,560,,0
2023,1/12/2023,31/12/2023,NSW,Major Cities of Australia,0-16,speed_fines,Police issued,8,,11
2023,1/12/2023,31/12/2023,NSW,Major Cities of Australia,17-25,speed_fines,Police issued,2158,,43
2023,1/12/2023,31/12/2023,NSW,Major Cities of Australia,26-39,speed_fines,Police issued,2618,,28
2023,1/12/2023,31/12/2023,NSW,Major Cities of Australia,40-64,speed_fines,Police issued,2315,,10
2023,1/12/2023,31/12/2023,NSW,Major Cities of Australia,65 and over,speed_fines,Police issued,350,,0
2023,1/12/2023,31/12/2023,NSW,Outer Regional Australia,0-16,speed_fines,Police issued,1,,0
2023,1/12/2023,31/12/2023,NSW,Outer Regional Australia,17-25,speed_fines,Police issued,399,,0
2023,1/12/2023,31/12/2023,NSW,Outer Regional Australia,26-39,speed_fines,Police issued,605,,1
2023,1/12/2023,31/12/2023,NSW,Outer Regional Australia,40-64,speed_fines,Police issued,715,,0
2023,1/12/2023,31/12/2023,NSW,Outer Regional Australia,65 and over,speed_fines,Police issued,198,,0
2023,1/12/2023,31/12/2023,NSW,Remote Australia,17-25,speed_fines,Police issued,22,,0
2023,1/12/2023,31/12/2023,NSW,Remote Australia,26-39,speed_fines,Police issued,48,,1
2023,1/12/2023,31/12/2023,NSW,Remote Australia,40-64,speed_fines,Police issued,54,,0
2023,1/12/2023,31/12/2023,NSW,Remote Australia,65 and over,speed_fines,Police issued,12,,0
2023,1/12/2023,31/12/2023,NSW,Unknown,17-25,speed_fines,Police issued,422,,4
2023,1/12/2023,31/12/2023,NSW,Unknown,26-39,speed_fines,Police issued,570,,6
2023,1/12/2023,31/12/2023,NSW,Unknown,40-64,speed_fines,Police issued,553,,2
2023,1/12/2023,31/12/2023,NSW,Unknown,65 and over,speed_fines,Police issued,115,,1
2023,1/12/2023,31/12/2023,NSW,Unknown,Unknown,speed_fines,Fixed camera,39578,,
2023,1/12/2023,31/12/2023,NSW,Unknown,Unknown,speed_fines,Mobile camera,3039,,
2023,1/12/2023,31/12/2023,NSW,Unknown,Unknown,speed_fines,Red light camera,23563,,
2023,1/12/2023,31/12/2023,NSW,Very Remote Australia,17-25,speed_fines,Police issued,4,,0
2023,1/12/2023,31/12/2023,NSW,Very Remote Australia,26-39,speed_fines,Police issued,7,,0
2023,1/12/2023,31/12/2023,NSW,Very Remote Australia,40-64,speed_fines,Police issued,7,,0
2023,1/12/2023,31/12/2023,NSW,Very Remote Australia,65 and over,speed_fines,Police issued,1,,0
2023,1/12/2023,31/12/2023,NT,Unknown,0-16,speed_fines,Mobile camera,3,,
2023,1/12/2023,31/12/2023,NT,Unknown,0-16,speed_fines,Police issued,,0,1
2023,1/12/2023,31/12/2023,NT,Unknown,0-16,speed_fines,Red light camera,1,,
2023,1/12/2023,31/12/2023,NT,Unknown,17-25,speed_fines,Mobile camera,607,,
2023,1/12/2023,31/12/2023,NT,Unknown,17-25,speed_fines,Police issued,28,0,6
2023,1/12/2023,31/12/2023,NT,Unknown,17-25,speed_fines,Red light camera,68,,
2023,1/12/2023,31/12/2023,NT,Unknown,26-39,speed_fines,Mobile camera,1598,,
2023,1/12/2023,31/12/2023,NT,Unknown,26-39,speed_fines,Police issued,78,1,11
2023,1/12/2023,31/12/2023,NT,Unknown,26-39,speed_fines,Red light camera,224,,
2023,1/12/2023,31/12/2023,NT,Unknown,40-64,speed_fines,Mobile camera,1978,,
2023,1/12/2023,31/12/2023,NT,Unknown,40-64,speed_fines,Police issued,65,,
2023,1/12/2023,31/12/2023,NT,Unknown,40-64,speed_fines,Red light camera,291,,
2023,1/12/2023,31/12/2023,NT,Unknown,65 and over,speed_fines,Mobile camera,456,,
2023,1/12/2023,31/12/2023,NT,Unknown,65 and over,speed_fines,Police issued,14,2,7
2023,1/12/2023,31/12/2023,NT,Unknown,65 and over,speed_fines,Red light camera,50,,
2023,1/12/2023,31/12/2023,NT,Unknown,Unknown,speed_fines,Mobile camera,180,,
2023,1/12/2023,31/12/2023,NT,Unknown,Unknown,speed_fines,Police issued,,0,1
2023,1/12/2023,31/12/2023,NT,Unknown,Unknown,speed_fines,Red light camera,30,,
2023,1/12/2023,31/12/2023,SA,Unknown,0-16,speed_fines,Fixed camera,2,0,0
2023,1/12/2023,31/12/2023,SA,Unknown,0-16,speed_fines,Mobile camera,0,0,0
2023,1/12/2023,31/12/2023,SA,Unknown,0-16,speed_fines,Other,0,0,0
2023,1/12/2023,31/12/2023,SA,Unknown,0-16,speed_fines,Police issued,2,3,0
2023,1/12/2023,31/12/2023,SA,Unknown,17-25,speed_fines,Fixed camera,370,0,0
2023,1/12/2023,31/12/2023,SA,Unknown,17-25,speed_fines,Mobile camera,599,0,0
2023,1/12/2023,31/12/2023,SA,Unknown,17-25,speed_fines,Other,0,0,0
2023,1/12/2023,31/12/2023,SA,Unknown,17-25,speed_fines,Police issued,709,5,5
2023,1/12/2023,31/12/2023,SA,Unknown,26-39,speed_fines,Fixed camera,876,0,0
2023,1/12/2023,31/12/2023,SA,Unknown,26-39,speed_fines,Mobile camera,1581,0,0
2023,1/12/2023,31/12/2023,SA,Unknown,26-39,speed_fines,Other,1,0,0
2023,1/12/2023,31/12/2023,SA,Unknown,26-39,speed_fines,Police issued,1287,4,4
2023,1/12/2023,31/12/2023,SA,Unknown,40-64,speed_fines,Fixed camera,1773,0,0
2023,1/12/2023,31/12/2023,SA,Unknown,40-64,speed_fines,Mobile camera,2638,0,0
2023,1/12/2023,31/12/2023,SA,Unknown,40-64,speed_fines,Other,0,0,0
2023,1/12/2023,31/12/2023,SA,Unknown,40-64,speed_fines,Police issued,1566,0,8
2023,1/12/2023,31/12/2023,SA,Unknown,65 and over,speed_fines,Fixed camera,709,0,0
2023,1/12/2023,31/12/2023,SA,Unknown,65 and over,speed_fines,Mobile camera,847,0,0
2023,1/12/2023,31/12/2023,SA,Unknown,65 and over,speed_fines,Other,0,0,0
2023,1/12/2023,31/12/2023,SA,Unknown,65 and over,speed_fines,Police issued,452,0,0
2023,1/12/2023,31/12/2023,SA,Unknown,Unknown,speed_fines,Fixed camera,151,0,0
2023,1/12/2023,31/12/2023,SA,Unknown,Unknown,speed_fines,Mobile camera,130,0,0
2023,1/12/2023,31/12/2023,SA,Unknown,Unknown,speed_fines,Other,0,0,0
2023,1/12/2023,31/12/2023,SA,Unknown,Unknown,speed_fines,Police issued,4,0,0
2023,1/12/2023,31/12/2023,TAS,Unknown,0-16,speed_fines,Fixed or mobile camera,1,,0
2023,1/12/2023,31/12/2023,TAS,Unknown,0-16,speed_fines,Police issued,1,,1
2023,1/12/2023,31/12/2023,TAS,Unknown,17-25,speed_fines,Fixed or mobile camera,456,,0
2023,1/12/2023,31/12/2023,TAS,Unknown,17-25,speed_fines,Police issued,294,,11
2023,1/12/2023,31/12/2023,TAS,Unknown,26-39,speed_fines,Fixed or mobile camera,1209,,0
2023,1/12/2023,31/12/2023,TAS,Unknown,26-39,speed_fines,Police issued,442,,9
2023,1/12/2023,31/12/2023,TAS,Unknown,40-64,speed_fines,Fixed or mobile camera,1740,,0
2023,1/12/2023,31/12/2023,TAS,Unknown,40-64,speed_fines,Police issued,525,,9
2023,1/12/2023,31/12/2023,TAS,Unknown,65 and over,speed_fines,Fixed or mobile camera,641,,0
2023,1/12/2023,31/12/2023,TAS,Unknown,65 and over,speed_fines,Police issued,179,,1
2023,1/12/2023,31/12/2023,TAS,Unknown,Unknown,speed_fines,Fixed or mobile camera,1,,0
2023,1/12/2023,31/12/2023,VIC,Inner Regional Australia,17-25,speed_fines,Fixed camera,320,,
2023,1/12/2023,31/12/2023,VIC,Inner Regional Australia,17-25,speed_fines,Mobile camera,506,,
2023,1/12/2023,31/12/2023,VIC,Inner Regional Australia,17-25,speed_fines,Police issued,967,,
2023,1/12/2023,31/12/2023,VIC,Inner Regional Australia,26-39,speed_fines,Fixed camera,881,,
2023,1/12/2023,31/12/2023,VIC,Inner Regional Australia,26-39,speed_fines,Mobile camera,1953,,
2023,1/12/2023,31/12/2023,VIC,Inner Regional Australia,26-39,speed_fines,Police issued,1704,,
2023,1/12/2023,31/12/2023,VIC,Inner Regional Australia,40-64,speed_fines,Fixed camera,1343,,
2023,1/12/2023,31/12/2023,VIC,Inner Regional Australia,40-64,speed_fines,Mobile camera,2856,,
2023,1/12/2023,31/12/2023,VIC,Inner Regional Australia,40-64,speed_fines,Police issued,2052,,
2023,1/12/2023,31/12/2023,VIC,Inner Regional Australia,65 and over,speed_fines,Fixed camera,448,,
2023,1/12/2023,31/12/2023,VIC,Inner Regional Australia,65 and over,speed_fines,Mobile camera,1244,,
2023,1/12/2023,31/12/2023,VIC,Inner Regional Australia,65 and over,speed_fines,Police issued,519,,
2023,1/12/2023,31/12/2023,VIC,Inner Regional Australia,Unknown,speed_fines,Fixed camera,916,,
2023,1/12/2023,31/12/2023,VIC,Inner Regional Australia,Unknown,speed_fines,Mobile camera,1614,,
2023,1/12/2023,31/12/2023,VIC,Inner Regional Australia,Unknown,speed_fines,Police issued,2,,
2023,1/12/2023,31/12/2023,VIC,Major Cities of Australia,0-16,speed_fines,Police issued,1,,
2023,1/12/2023,31/12/2023,VIC,Major Cities of Australia,17-25,speed_fines,Fixed camera,3801,,
2023,1/12/2023,31/12/2023,VIC,Major Cities of Australia,17-25,speed_fines,Mobile camera,2502,,
2023,1/12/2023,31/12/2023,VIC,Major Cities of Australia,17-25,speed_fines,Police issued,1186,,
2023,1/12/2023,31/12/2023,VIC,Major Cities of Australia,26-39,speed_fines,Fixed camera,12743,,
2023,1/12/2023,31/12/2023,VIC,Major Cities of Australia,26-39,speed_fines,Mobile camera,9500,,
2023,1/12/2023,31/12/2023,VIC,Major Cities of Australia,26-39,speed_fines,Police issued,2024,,
2023,1/12/2023,31/12/2023,VIC,Major Cities of Australia,40-64,speed_fines,Fixed camera,21120,,
2023,1/12/2023,31/12/2023,VIC,Major Cities of Australia,40-64,speed_fines,Mobile camera,14316,,
2023,1/12/2023,31/12/2023,VIC,Major Cities of Australia,40-64,speed_fines,Police issued,1964,,
2023,1/12/2023,31/12/2023,VIC,Major Cities of Australia,65 and over,speed_fines,Fixed camera,6203,,
2023,1/12/2023,31/12/2023,VIC,Major Cities of Australia,65 and over,speed_fines,Mobile camera,4145,,
2023,1/12/2023,31/12/2023,VIC,Major Cities of Australia,65 and over,speed_fines,Police issued,386,,
2023,1/12/2023,31/12/2023,VIC,Major Cities of Australia,Unknown,speed_fines,Fixed camera,13780,,
2023,1/12/2023,31/12/2023,VIC,Major Cities of Australia,Unknown,speed_fines,Mobile camera,7222,,
2023,1/12/2023,31/12/2023,VIC,Major Cities of Australia,Unknown,speed_fines,Police issued,4,,
2023,1/12/2023,31/12/2023,VIC,Outer Regional Australia,17-25,speed_fines,Fixed camera,2,,
2023,1/12/2023,31/12/2023,VIC,Outer Regional Australia,17-25,speed_fines,Mobile camera,81,,
2023,1/12/2023,31/12/2023,VIC,Outer Regional Australia,17-25,speed_fines,Police issued,159,,
2023,1/12/2023,31/12/2023,VIC,Outer Regional Australia,26-39,speed_fines,Fixed camera,6,,
2023,1/12/2023,31/12/2023,VIC,Outer Regional Australia,26-39,speed_fines,Mobile camera,297,,
2023,1/12/2023,31/12/2023,VIC,Outer Regional Australia,26-39,speed_fines,Police issued,347,,
2023,1/12/2023,31/12/2023,VIC,Outer Regional Australia,40-64,speed_fines,Fixed camera,14,,
2023,1/12/2023,31/12/2023,VIC,Outer Regional Australia,40-64,speed_fines,Mobile camera,489,,
2023,1/12/2023,31/12/2023,VIC,Outer Regional Australia,40-64,speed_fines,Police issued,390,,
